0.002229671,0.163001978,-0.007377587,0.067570157,0.082766836
0.385826168,0.158711627,0.069570152,0.618960388,0.045139604
0.295853906,0.335682621,-0.027783633,0.450407809,0.137592859
0.142545986,0.382920152,0.008762013,0.253315332,0.52610641
0.208769337,-0.05598593,0.088600151,0.371937626,0.214081677
-0.015222376,-0.17200967,-0.005249771,-0.170729287,0.898707645
0.069675574,0.048607909,0.575544001,0.357858274,0.448243674
-0.027003285,-0.098105458,1.032155529,0.173333059,-0.053866561
0.158450471,0.082861554,1.124751712,-0.233027025,0.04564922
0.10841252,0.380752849,0.101196064,0.236419524,0.049343454
-0.140011063,-0.045320091,0.026560874,1.037365314,-0.203144273
-0.104575866,-0.500996601,0.57579359,0.009390826,0.19132119
0.131216866,0.319223556,-0.00335694,0.263324565,0.227991181
0.094861737,-0.479282853,0.079580964,0.043999067,-0.080822001
-0.21605191,-1.197064622,0.388144684,0.145817111,0.182701437
0.095525267,0.709345399,-0.005901458,0.347785608,0.106149036
-0.054494678,0.093847461,0.152208302,0.100854661,0.393823089
0.026553476,0.330682125,0.002627186,0.163714535,0.121341703
-0.50517527,-0.693533165,-0.090979678,0.160332304,0.586153847
0.899968113,-0.078490602,-0.033955675,0.005514607,0.225562489
1.166466424,0.04084336,0.098254707,0.294393948,-0.037237397
1.21997206,0.215982271,0.176580213,0.320643684,-0.097141472
1.23988864,0.128913247,0.150049162,0.273699658,-0.049025806
0.260976587,0.186034638,0.101379879,0.008166955,0.584067426
0.836385242,0.071489528,-0.274877044,0.092021575,0.442659013
