0.009730739,0.521327853,-0.091665374,0.105190554,0.019445311
0.389468964,0.167718058,0.088801652,0.39110305,-0.076743351
0.344882722,0.291548719,-0.037003665,0.367744119,0.002522979
0.150075526,0.144677265,-0.222442528,0.542292484,0.307393149
0.107630618,-0.073263352,-0.045265931,0.597259253,0.132639363
-0.029468397,0.016505926,0.002445763,0.137209194,0.677181059
0.059715231,0.063495356,0.265141197,0.523312559,0.135570451
0.010974961,0.033616479,0.774137438,0.147950168,-0.086693109
0.087462052,0.065215531,0.589903656,0.174673633,-0.179254758
0.078230108,0.406184063,-0.093087486,0.324695439,-0.233460969
-0.045444045,0.113704928,0.10183157,0.385087509,-0.208145304
-0.073060419,-0.132714259,0.673130321,-0.002643789,0.152129745
0.092174471,0.624687418,-0.04260597,0.214015201,0.014282592
0.10845105,-0.08180986,0.312940889,-0.180195386,0.09649838
-0.151823016,-0.305566146,0.544555573,-0.128888962,0.352369465
0.133552541,0.675675711,-0.104874947,0.032263574,-0.074706425
-0.001894656,0.446744859,0.207699027,-0.091568758,0.382225095
0.062344439,0.668135986,0.005620315,-0.070019983,-0.043697296
-0.29852507,-0.250594951,0.082840687,0.028631818,0.534905351
0.733040598,0.061789155,0.012736743,-0.117063476,0.090393953
0.81626346,0.00635932,0.022377236,0.161578983,-0.117819041
0.797657689,0.070227156,0.049363688,0.231952445,-0.232445152
0.816586543,0.028308285,0.031486204,0.16850033,-0.199121665
0.284461983,0.282768111,0.02309231,0.117415589,0.309912316
0.648920056,0.170910599,-0.067478307,-0.047237315,0.244627821
