0.001576382,0.19049593,-0.006452913,0.040820565,0.006780683
0.442757131,0.361832314,0.075768792,-0.015182038,0.480741989
0.325079328,0.490436167,-0.023604899,0.035745638,0.273393727
0.16588593,0.556773438,0.010450902,0.408779798,0.057058208
0.263452543,0.120583241,0.092158111,0.210152527,0.319582301
0.019990552,-0.006322472,-0.009703594,0.911367549,-0.18853637
0.131226891,0.260828616,0.579688565,0.420803309,0.262843919
0.005892749,-0.052521679,1.035161698,-0.024055482,0.183611526
0.135474921,0.010479252,1.119096034,0.013536449,-0.287057503
0.108979679,0.438637101,0.103888769,-0.049940985,0.087917932
-0.0271442,0.239756608,0.045261542,-0.169104768,1.025130143
-0.051916364,-0.41836857,0.576455963,0.3144336,0.14583009
0.146588945,0.432711453,-0.000794459,0.136517116,0.114400805
0.131180301,-0.443365536,0.079482698,0.03257671,0.179866715
-0.097267237,-1.018067014,0.392140336,0.483198079,0.501761985
0.086302081,0.789475678,-0.001340136,-0.073328014,0.091948664
-0.02998291,0.207118313,0.153574994,0.36276681,0.035080813
0.025993917,0.384650709,0.004810912,0.036537647,0.039986473
-0.404123373,-0.461898803,-0.084591714,0.769420571,0.371376369
0.907328672,0.000920443,-0.043188143,0.179478727,-0.104121171
1.183794874,0.147534677,0.091619547,-0.118788506,0.119911939
1.224619679,0.303902054,0.169962748,-0.222493962,0.089268473
1.247479717,0.220497668,0.142372445,-0.156413733,0.064901569
0.273366621,0.312979432,0.097757539,0.503462031,-0.135944896
0.851233213,0.216034122,-0.28245578,0.357562615,-0.07564636
