-0.043526204,-0.082772598,0.516745541,0.00601894,-0.069517015
0.35001433,0.088266124,0.10166201,-0.078876549,-0.359914052
0.298237021,-0.036979181,0.2304269,0.001797986,-0.332103119
0.108038919,-0.233676293,0.082379185,0.323775812,-0.540295519
0.074749891,-0.056204201,-0.140807907,0.148003887,-0.611436088
-0.02888294,-0.013548177,0.042365626,0.679541415,-0.149824663
0.015182687,0.25989745,0.03101985,0.127512477,-0.525733692
-0.014439936,0.780117839,0.064164938,-0.127375065,-0.139168903
0.059254684,0.596725563,0.070481229,-0.210387021,-0.159756497
0.015460487,-0.083343805,0.356903246,-0.239007663,-0.29479269
-0.090707467,0.106427975,0.075538337,-0.213028032,-0.384805157
-0.06795219,0.671563349,-0.077257987,0.120748416,-0.00712781
0.022311388,-0.032706963,0.60758448,-0.003415944,-0.167147085
0.129303546,0.311777623,-0.04805111,0.081295806,0.187396018
-0.117709391,0.535754707,-0.232200569,0.332351928,0.100091634
0.072582794,-0.09094632,0.666205658,-0.09355595,0.02582455
-0.03078221,0.210483578,0.50111632,0.353279614,0.123807071
0.007513446,0.020793628,0.683667138,-0.070270107,0.125890043
-0.274653908,0.067894616,-0.200650379,0.53897997,-0.073750814
0.752047304,0.007794379,0.022306547,0.092132722,0.171957607
0.816934872,0.017953741,-0.080552218,-0.109989726,-0.108878455
0.784391566,0.048541975,-0.025491942,-0.227853776,-0.175616908
0.813091591,0.029354677,-0.062696315,-0.192678263,-0.113167895
0.261287218,0.019014656,0.272851931,0.302640283,-0.08405069
0.655173721,-0.074136185,0.136680925,0.247091049,0.100220738
